id,name,category,brand,weight,package_size,keywords,description,price,image_url
P0858,Шоколад премиальный без сахара «Noir Artisan» 90г,Кондитерские изделия,Noir Artisan,90,6,шоколад bon paris chocolate noir artisan безсахара,Без сахара шоколад премиальный бренда Noir Artisan в категории кондитерские изделия.,144.80,https://example.com/p/P0858.jpg
P0859,Шампунь питательный color care «Pure Roots» 400мл,Косметика и гигиена,Pure Roots,400,1,шампунь hair shampoo pure roots colorcare,Color care шампунь питательный бренда Pure Roots в категории косметика и гигиена.,406.24,https://example.com/p/P0859.jpg
P0860,Стиральный порошок professional «ArielPro» 3000мл,Бытовая химия,ArielPro,3000,4,стирка порошок detergent arielpro professional,Professional стиральный порошок бренда ArielPro в категории бытовая химия.,1869.52,https://example.com/p/P0860.jpg
P0861,Полотенца бумажные двухслойные «SoftRoll» 4шт,Хозяйственные товары,SoftRoll,4,3,бумажные полотенца paper towels softroll двухслойные,Двухслойные полотенца бумажные бренда SoftRoll в категории хозяйственные товары.,100.28,https://example.com/p/P0861.jpg
P0862,Зубная паста отбеливающая «White Smile» 75мл,Косметика и гигиена,White Smile,75,3,зубная паста toothpaste white smile отбеливающая,Отбеливающая зубная паста бренда White Smile в категории косметика и гигиена.,339.57,https://example.com/p/P0862.jpg
P0863,Подгузники детские для чувствительной кожи «Huggsy» 40шт,Детские товары,Huggsy,40,4,подгузники памперсы diapers huggsy длячувствительнойкожи,Для чувствительной кожи подгузники детские бренда Huggsy в категории детские товары.,1082.85,https://example.com/p/P0863.jpg
P0864,Корм для собак гипоаллергенный grain free «VetPro» 800г,Зоотовары,VetPro,800,2,корм собак dog food hypo vetpro grainfree,Grain free корм для собак гипоаллергенный бренда VetPro в категории зоотовары.,1058.92,https://example.com/p/P0864.jpg
P0865,Зубная паста fresh mint «KidsDent» 75мл,Косметика и гигиена,KidsDent,75,3,зубная паста toothpaste kidsdent freshmint,Fresh mint зубная паста бренда KidsDent в категории косметика и гигиена.,379.23,https://example.com/p/P0865.jpg
P0866,Лапша быстрого приготовления курица «AsiaBox» 75г,Бакалея,AsiaBox,75,24,лапша инстант ramen asiabox курица,Курица лапша быстрого приготовления бренда AsiaBox в категории бакалея.,36.34,https://example.com/p/P0866.jpg
P0867,Сахар-песок рафинированный «HoReCa» 900г,Бакалея,HoReCa,900,1,сахар песок sugar horeca рафинированный,Рафинированный сахар-песок бренда HoReCa в категории бакалея.,984.47,https://example.com/p/P0867.jpg
P0868,Филе грудки индейки HoReCa «Chef's Choice» 700г,Мясо и птица,Chef's Choice,700,5,филе индейка turkey fillet chef's choice horeca,Horeca филе грудки индейки бренда Chef's Choice в категории мясо и птица.,895.88,https://example.com/p/P0868.jpg
P0869,Сыр гауда для сендвичей «ChefPro» 200г,Сыры,ChefPro,200,2,сыр гауда gouda chefpro длясендвичей,Для сендвичей сыр гауда бренда ChefPro в категории сыры.,1779.80,https://example.com/p/P0869.jpg
P0870,Адаптер USB-C 35W «HyperPort» 1шт,Электроника,HyperPort,1,2,adapter usb c type-c зарядное hyperport 35w,35w адаптер usb-c бренда HyperPort в категории электроника.,790.39,https://example.com/p/P0870.jpg
P0871,Йогурт греческий черника «Mykonos» 140г,Молочные продукты,Mykonos,140,12,йогурт греческий greek mykonos черника,Черника йогурт греческий бренда Mykonos в категории молочные продукты.,165.42,https://example.com/p/P0871.jpg
P0872,Мороженое пломбир клубника «Polar Ice» 900г,Мороженое,Polar Ice,900,12,мороженое ice cream пломбир polar ice клубника,Клубника мороженое пломбир бренда Polar Ice в категории мороженое.,79.03,https://example.com/p/P0872.jpg
P0873,Лампа LED E14 «BrightHome» 4шт,Хозяйственные товары,BrightHome,4,6,лампа led e27 bulb brighthome e14,E14 лампа led бренда BrightHome в категории хозяйственные товары.,487.91,https://example.com/p/P0873.jpg
